Date,Weekday,Time,Trip ID,Passengers,Pickup Location,Dropoff Location,Distance,Fare
2025-04-25,Friday,18:59:40,TRP112595,1,Andheri West,Vikhroli,11.09,228.2
2025-04-25,Friday,19:02:29,TRP112491,1,Dadar,Mulund,2.65,86.16
2025-04-25,Friday,19:06:37,TRP112545,2,Dadar,Airport Terminal 2,19.78,647.29
2025-04-25,Friday,19:11:00,TRP112497,2,Vashi,Churchgate,29.57,460.76
2025-04-25,Friday,19:11:50,TRP112520,1,Ghatkopar,Colaba,3.04,99.23
2025-04-25,Friday,19:14:11,TRP112586,1,Lower Parel,Worli,10.39,167.76
2025-04-25,Friday,19:25:58,TRP112486,1,Worli,Borivali,5.55,104.53
2025-04-25,Friday,19:32:54,TRP112600,2,Vashi,Airport Terminal 2,11.48,184.55
2025-04-25,Friday,19:34:25,TRP112507,2,Colaba,Airport Terminal 1,16.01,267.85
2025-04-25,Friday,19:34:54,TRP112572,1,Juhu,Mulund,24.12,726.37
2025-04-25,Friday,19:35:02,TRP112565,2,Juhu,Airport Terminal 1,6.81,202.13
2025-04-25,Friday,19:45:59,TRP112590,1,Vikhroli,Kurla,23.73,437.77
2025-04-25,Friday,19:49:53,TRP112494,1,Goregaon,Borivali,6.98,123.4
2025-04-25,Friday,19:55:23,TRP112587,1,Kurla,Borivali,1.92,94.26
2025-04-25,Friday,20:01:39,TRP112582,1,Chembur,CST Station,27.32,523.05
2025-04-25,Friday,20:01:55,TRP112516,1,Mulund,Airport Terminal 1,9.27,204.36
2025-04-25,Friday,20:07:50,TRP112594,4,Navi Mumbai,Thane,7.37,147.83
2025-04-25,Friday,20:10:51,TRP112538,3,Lower Parel,Andheri West,11.58,187.88
2025-04-25,Friday,20:12:00,TRP112541,2,Churchgate,Bandra,12.07,217.07
2025-04-25,Friday,20:15:11,TRP112484,1,CST Station,Panvel,10.72,210.27
2025-04-25,Friday,20:24:35,TRP112566,1,Andheri West,Kurla,16.32,252.1
2025-04-25,Friday,20:36:53,TRP112593,1,Andheri East,Colaba,24.97,405.87
2025-04-25,Friday,20:43:25,TRP112535,1,Worli,Juhu,12.86,193.66
2025-04-25,Friday,20:50:45,TRP112553,1,Churchgate,Andheri West,14.15,374.52
2025-04-25,Friday,20:53:27,TRP112551,3,Andheri West,Airport Terminal 1,14.22,316.97
2025-04-25,Friday,20:55:10,TRP112490,1,Powai,Andheri West,12.78,344.91
2025-04-25,Friday,20:59:45,TRP112558,3,Malad,Navi Mumbai,9.61,275.33
2025-04-25,Friday,21:01:05,TRP112509,3,Airport Terminal 1,Lower Parel,7.61,159.95
2025-04-25,Friday,21:03:41,TRP112539,1,Navi Mumbai,Vashi,7.57,143.86
2025-04-25,Friday,21:06:11,TRP112549,1,Dadar,Malad,14.43,264.75
2025-04-25,Friday,21:43:05,TRP112544,1,Juhu,Goregaon,9.34,166.36
2025-04-25,Friday,21:51:21,TRP112604,1,Ghatkopar,Goregaon,17.05,303.73
2025-04-25,Friday,22:11:22,TRP112482,1,Bandra,Colaba,8.26,214.69
2025-04-25,Friday,22:23:13,TRP112573,3,Dadar,Juhu,9.03,157.82
2025-04-25,Friday,22:26:54,TRP112554,1,Worli,Andheri West,29.34,445.37
2025-04-25,Friday,22:44:30,TRP112496,1,Lower Parel,Thane,20.47,343.08
2025-04-25,Friday,22:50:05,TRP112567,1,Worli,Goregaon,6.67,130.97
2025-04-25,Friday,22:56:15,TRP112488,3,Panvel,Mulund,4.72,112.16
2025-04-25,Friday,22:56:41,TRP112515,2,Andheri East,Vikhroli,13.75,255.5
2025-04-25,Friday,23:20:56,TRP112533,1,Airport Terminal 1,Powai,17.62,301.79
2025-04-25,Friday,23:50:16,TRP112557,1,Vikhroli,CST Station,6.0,110.64
2025-04-25,Friday,23:56:07,TRP112498,1,Airport Terminal 1,Andheri West,8.32,131.8
2025-04-26,Saturday,00:39:46,TRP112677,1,Andheri East,Chembur,9.85,233.01
2025-04-26,Saturday,03:03:12,TRP112653,1,Panvel,Dadar,10.52,251.71
2025-04-26,Saturday,04:50:51,TRP112682,2,CST Station,Navi Mumbai,30.88,450.43
2025-04-26,Saturday,05:40:18,TRP112631,1,Lower Parel,Andheri West,20.57,300.1
2025-04-26,Saturday,06:03:46,TRP112614,1,Malad,Chembur,23.18,360.31
2025-04-26,Saturday,06:43:56,TRP112675,4,Navi Mumbai,Thane,14.48,319.89
2025-04-26,Saturday,07:10:45,TRP112627,1,Worli,Thane,13.82,213.8
2025-04-26,Saturday,07:50:55,TRP112670,2,Mulund,Powai,5.61,125.8
2025-04-26,Saturday,07:51:43,TRP112673,1,Kurla,Worli,12.04,228.92
2025-04-26,Saturday,08:16:10,TRP112619,2,Colaba,Lower Parel,23.01,488.24
2025-04-26,Saturday,08:43:36,TRP112634,1,Borivali,Vikhroli,4.61,119.48
2025-04-26,Saturday,08:47:56,TRP112636,1,Ghatkopar,Malad,9.06,240.44
2025-04-26,Saturday,08:48:39,TRP112610,1,Worli,Powai,10.87,184.44
2025-04-26,Saturday,08:53:51,TRP112666,1,Churchgate,Andheri East,11.45,215.8
2025-04-26,Saturday,08:58:25,TRP112618,3,CST Station,Bandra,7.53,125.8
2025-04-26,Saturday,09:18:57,TRP112650,1,Borivali,Powai,18.39,248.14
2025-04-26,Saturday,09:36:39,TRP112663,1,Kurla,Ghatkopar,5.12,153.53
2025-04-26,Saturday,09:40:53,TRP112683,2,Navi Mumbai,Worli,9.12,175.7
2025-04-26,Saturday,09:43:25,TRP112671,1,Juhu,Mulund,18.5,279.9
2025-04-26,Saturday,09:43:51,TRP112665,2,Airport Terminal 1,Ghatkopar,15.91,293.12
2025-04-26,Saturday,09:49:32,TRP112660,2,Churchgate,Andheri West,2.68,70.8
2025-04-26,Saturday,09:50:33,TRP112630,1,Colaba,Vashi,7.31,149.07
2025-04-26,Saturday,09:56:33,TRP112659,1,Juhu,Chembur,24.29,330.8
2025-04-26,Saturday,10:12:13,TRP112662,1,Powai,Mulund,16.89,288.5
2025-04-26,Saturday,10:16:01,TRP112626,2,Colaba,Navi Mumbai,18.45,616.82
2025-04-26,Saturday,10:21:40,TRP112637,1,Thane,Churchgate,13.53,214.11
2025-04-26,Saturday,11:35:37,TRP112684,1,Vikhroli,Airport Terminal 1,19.56,340.11
2025-04-26,Saturday,11:38:40,TRP112611,1,Borivali,Powai,19.83,259.47
2025-04-26,Saturday,11:48:13,TRP112613,2,Chembur,Ghatkopar,10.53,165.95
2025-04-26,Saturday,11:54:18,TRP112679,1,Malad,Panvel,7.51,145.93
2025-04-26,Saturday,12:11:11,TRP112668,2,Andheri East,Panvel,10.6,188.45
2025-04-26,Saturday,12:27:48,TRP112645,2,Airport Terminal 1,Colaba,16.48,516.51
2025-04-26,Saturday,12:37:14,TRP112642,1,Navi Mumbai,Lower Parel,1.35,84.43
2025-04-26,Saturday,14:22:15,TRP112669,4,Airport Terminal 2,Andheri West,6.46,233.88
2025-04-26,Saturday,15:40:56,TRP112624,2,Kurla,Borivali,8.7,228.45
2025-04-26,Saturday,15:49:09,TRP112672,2,Navi Mumbai,Churchgate,7.58,226.35
2025-04-26,Saturday,16:09:29,TRP112648,1,Airport Terminal 1,Panvel,7.47,219.64
2025-04-26,Saturday,16:13:35,TRP112661,1,Airport Terminal 1,Chembur,16.64,276.01
2025-04-26,Saturday,16:26:12,TRP112678,1,Andheri West,Vashi,14.43,229.62
2025-04-26,Saturday,16:51:47,TRP112676,1,Andheri West,Navi Mumbai,19.33,340.62
2025-04-26,Saturday,17:09:05,TRP112681,1,Thane,Vashi,5.61,121.43
2025-04-26,Saturday,17:22:41,TRP112633,1,Goregaon,Vashi,7.2,136.5
2025-04-26,Saturday,17:47:51,TRP112617,1,Powai,Lower Parel,29.57,500.29
2025-04-26,Saturday,17:51:44,TRP112654,1,Airport Terminal 1,Ghatkopar,5.29,101.7
2025-04-26,Saturday,17:59:55,TRP112622,2,Vikhroli,Churchgate,6.99,176.76
2025-04-26,Saturday,18:10:46,TRP112638,2,Thane,Navi Mumbai,22.43,382.24
2025-04-26,Saturday,18:19:14,TRP112644,2,Churchgate,Bandra,20.35,356.61
2025-04-26,Saturday,18:43:06,TRP112643,2,Andheri West,Worli,11.85,352.58
2025-04-26,Saturday,18:49:54,TRP112623,1,Vashi,Colaba,17.67,248.16
2025-04-26,Saturday,18:52:47,TRP112616,4,Lower Parel,Mulund,21.13,443.61
2025-04-26,Saturday,19:04:54,TRP112632,2,Airport Terminal 2,CST Station,29.02,483.42
2025-04-26,Saturday,19:07:40,TRP112635,1,Vashi,CST Station,8.78,167.16
2025-04-26,Saturday,19:14:18,TRP112658,2,Airport Terminal 2,Powai,11.58,435.38
2025-04-26,Saturday,19:15:43,TRP112674,1,Andheri West,Airport Terminal 2,17.92,303.6
2025-04-26,Saturday,19:16:46,TRP112664,2,Kurla,Mulund,9.52,269.66
2025-04-26,Saturday,19:20:23,TRP112667,2,Kurla,Andheri West,24.43,597.07
2025-04-26,Saturday,19:21:22,TRP112680,1,Colaba,Churchgate,14.36,260.12
2025-04-26,Saturday,19:27:06,TRP112649,2,CST Station,Chembur,5.32,116.18
2025-04-26,Saturday,19:40:27,TRP112647,1,Panvel,Worli,18.05,314.97
2025-04-26,Saturday,19:56:54,TRP112652,1,Colaba,Thane,7.49,141.8
2025-04-26,Saturday,19:57:53,TRP112625,2,Worli,Goregaon,4.71,113.38
2025-04-26,Saturday,19:58:45,TRP112612,1,Goregaon,Worli,6.25,150.14
2025-04-26,Saturday,20:15:30,TRP112651,1,Chembur,Airport Terminal 1,17.31,448.95
2025-04-26,Saturday,20:19:59,TRP112640,1,CST Station,Vashi,15.58,212.98
2025-04-26,Saturday,20:23:25,TRP112615,2,Goregaon,Airport Terminal 2,27.89,422.05
2025-04-26,Saturday,20:25:04,TRP112641,1,Vashi,Juhu,25.74,434.01
2025-04-26,Saturday,20:26:28,TRP112629,2,Vashi,Airport Terminal 1,16.35,269.59
2025-04-26,Saturday,20:27:33,TRP112620,3,Juhu,Ghatkopar,21.68,305.69
2025-04-26,Saturday,20:35:03,TRP112655,1,Colaba,Mulund,8.27,167.58
2025-04-26,Saturday,20:45:26,TRP112639,1,Borivali,Goregaon,21.21,303.41
2025-04-26,Saturday,20:50:37,TRP112657,1,Kurla,Worli,8.39,152.79
2025-04-26,Saturday,20:50:59,TRP112656,4,Andheri West,Panvel,12.45,256.91
2025-04-26,Saturday,20:57:00,TRP112621,3,Vikhroli,Ghatkopar,15.89,276.26
2025-04-26,Saturday,23:33:25,TRP112646,3,Vashi,Dadar,4.88,105.67
2025-04-26,Saturday,23:49:02,TRP112628,1,Powai,Bandra,6.74,132.09
2025-04-26,Saturday,23:58:33,TRP112609,2,Churchgate,Kurla,25.86,672.99
2025-04-27,Sunday,00:23:13,TRP112708,1,Chembur,Navi Mumbai,28.84,465.07
2025-04-27,Sunday,03:32:41,TRP112744,1,Dadar,Juhu,22.25,359.99
2025-04-27,Sunday,04:11:07,TRP112799,1,Panvel,Andheri East,33.51,465.7
2025-04-27,Sunday,04:28:33,TRP112764,3,Kurla,Powai,9.26,148.06
2025-04-27,Sunday,04:41:52,TRP112804,2,Juhu,Mulund,5.15,110.58
2025-04-27,Sunday,04:49:38,TRP112783,4,Ghatkopar,Vashi,18.55,336.99
2025-04-27,Sunday,04:58:37,TRP112745,1,Panvel,Ghatkopar,18.49,371.68
2025-04-27,Sunday,05:29:11,TRP112741,2,Thane,Chembur,31.0,495.87
2025-04-27,Sunday,06:20:45,TRP112712,1,Navi Mumbai,Vikhroli,7.11,139.68
2025-04-27,Sunday,06:35:06,TRP112791,2,Panvel,Powai,21.28,279.63
2025-04-27,Sunday,07:17:27,TRP112695,3,Dadar,Chembur,11.58,316.34
2025-04-27,Sunday,07:25:01,TRP112732,2,Andheri East,Churchgate,10.54,160.62
2025-04-27,Sunday,07:28:06,TRP112755,1,Vikhroli,Juhu,8.47,137.16
2025-04-27,Sunday,07:36:30,TRP112767,1,Colaba,Lower Parel,16.06,336.45
2025-04-27,Sunday,07:39:20,TRP112770,1,CST Station,Chembur,15.25,220.86
2025-04-27,Sunday,08:06:59,TRP112737,4,Goregaon,Kurla,5.46,110.94
2025-04-27,Sunday,08:07:12,TRP112730,1,Chembur,Lower Parel,17.26,295.17
2025-04-27,Sunday,08:16:13,TRP112748,1,Churchgate,Colaba,20.41,537.21
2025-04-27,Sunday,08:34:05,TRP112697,1,Andheri East,Vikhroli,10.53,198.2
2025-04-27,Sunday,08:37:57,TRP112762,1,Colaba,Worli,7.78,213.15
2025-04-27,Sunday,08:52:49,TRP112689,1,Vashi,Thane,32.4,408.79
2025-04-27,Sunday,08:56:50,TRP112703,1,Panvel,Churchgate,6.77,123.5
2025-04-27,Sunday,09:01:26,TRP112776,1,Airport Terminal 2,Churchgate,16.53,246.22
2025-04-27,Sunday,09:11:41,TRP112803,3,Borivali,Panvel,16.0,283.58
2025-04-27,Sunday,09:12:55,TRP112714,3,Worli,Juhu,5.82,125.43
2025-04-27,Sunday,09:29:42,TRP112766,1,Juhu,Worli,5.38,106.98
2025-04-27,Sunday,09:35:43,TRP112811,3,Malad,Bandra,8.1,155.1
2025-04-27,Sunday,09:56:36,TRP112701,3,Lower Parel,CST Station,16.79,274.63
2025-04-27,Sunday,10:04:11,TRP112711,1,Powai,Andheri East,11.7,207.55
2025-04-27,Sunday,10:05:28,TRP112786,1,Lower Parel,Mulund,26.06,473.49
2025-04-27,Sunday,10:32:57,TRP112809,1,Thane,Dadar,6.33,134.05
2025-04-27,Sunday,10:34:41,TRP112810,1,Panvel,Bandra,21.49,398.01
2025-04-27,Sunday,10:39:54,TRP112751,1,Bandra,Ghatkopar,13.4,197.0
2025-04-27,Sunday,11:12:20,TRP112717,4,Bandra,Vashi,9.1,173.32
2025-04-27,Sunday,11:33:10,TRP112812,3,Vashi,Churchgate,19.14,388.58
2025-04-27,Sunday,11:42:40,TRP112747,2,Vashi,Borivali,11.34,406.94
2025-04-27,Sunday,11:57:24,TRP112713,2,Vikhroli,Goregaon,10.5,349.32
2025-04-27,Sunday,11:59:42,TRP112709,1,Borivali,Panvel,18.27,514.64
2025-04-27,Sunday,12:10:10,TRP112753,2,Airport Terminal 1,Bandra,5.16,101.03
2025-04-27,Sunday,12:13:06,TRP112723,1,Dadar,Borivali,13.73,198.74
2025-04-27,Sunday,12:16:08,TRP112719,2,Airport Terminal 1,Worli,14.07,258.43
2025-04-27,Sunday,12:42:53,TRP112742,1,Worli,Vikhroli,23.82,391.06
2025-04-27,Sunday,12:50:49,TRP112793,4,Mulund,Malad,7.64,130.93
2025-04-27,Sunday,12:55:57,TRP112699,1,Chembur,Panvel,28.75,455.14
2025-04-27,Sunday,13:02:12,TRP112706,3,Borivali,Mulund,19.4,326.11
2025-04-27,Sunday,13:24:47,TRP112807,1,Powai,Bandra,7.75,236.64
2025-04-27,Sunday,13:30:24,TRP112721,1,Bandra,Panvel,12.32,197.13
2025-04-27,Sunday,13:47:54,TRP112752,1,Mulund,Airport Terminal 1,27.92,424.61
2025-04-27,Sunday,13:50:23,TRP112817,1,Ghatkopar,Chembur,30.83,461.94
2025-04-27,Sunday,14:00:40,TRP112773,1,Airport Terminal 2,Ghatkopar,21.23,482.35
2025-04-27,Sunday,14:15:45,TRP112754,1,Dadar,Bandra,11.29,305.98
2025-04-27,Sunday,14:41:50,TRP112775,3,Thane,Bandra,8.85,149.0
2025-04-27,Sunday,14:42:20,TRP112806,2,Colaba,Andheri West,21.21,369.49
2025-04-27,Sunday,14:44:46,TRP112795,1,Ghatkopar,Powai,7.2,156.75
2025-04-27,Sunday,15:04:21,TRP112750,2,Airport Terminal 2,Juhu,9.44,218.95
2025-04-27,Sunday,15:04:23,TRP112715,2,Lower Parel,Mulund,2.04,68.12
2025-04-27,Sunday,15:06:24,TRP112743,2,Kurla,Navi Mumbai,20.82,554.48
2025-04-27,Sunday,15:15:23,TRP112788,2,Lower Parel,Thane,6.87,140.66
2025-04-27,Sunday,15:28:35,TRP112761,4,Vashi,Mulund,9.06,168.9
2025-04-27,Sunday,16:01:48,TRP112763,1,Colaba,Panvel,7.3,144.86
2025-04-27,Sunday,16:02:24,TRP112691,2,Juhu,Chembur,17.08,293.93
2025-04-27,Sunday,16:03:29,TRP112696,3,Chembur,Churchgate,13.8,410.79
2025-04-27,Sunday,16:07:10,TRP112736,1,Lower Parel,Andheri West,32.82,515.69
2025-04-27,Sunday,16:13:08,TRP112710,2,Dadar,Chembur,29.82,536.36
2025-04-27,Sunday,16:16:45,TRP112749,1,Andheri East,Andheri West,17.91,324.39
2025-04-27,Sunday,16:42:06,TRP112758,2,Borivali,Vikhroli,5.9,159.0
2025-04-27,Sunday,16:45:52,TRP112731,1,Churchgate,Bandra,11.19,176.25
2025-04-27,Sunday,16:55:18,TRP112801,1,Dadar,CST Station,6.85,133.92
2025-04-27,Sunday,17:05:41,TRP112757,1,Airport Terminal 1,Kurla,6.61,139.16
2025-04-27,Sunday,17:06:21,TRP112702,2,Dadar,Kurla,12.18,226.16
2025-04-27,Sunday,17:15:16,TRP112787,1,Malad,Airport Terminal 1,8.41,135.39
2025-04-27,Sunday,17:16:33,TRP112814,2,Powai,Navi Mumbai,4.79,121.25
2025-04-27,Sunday,17:17:48,TRP112733,1,CST Station,Andheri West,11.33,265.4
2025-04-27,Sunday,17:20:17,TRP112769,4,Andheri East,Airport Terminal 2,8.67,150.48
2025-04-27,Sunday,17:27:44,TRP112815,1,Airport Terminal 2,Mulund,4.33,99.66
2025-04-27,Sunday,17:28:43,TRP112725,1,Ghatkopar,CST Station,15.07,261.24
2025-04-27,Sunday,17:33:46,TRP112800,2,Powai,Vikhroli,11.18,205.03
2025-04-27,Sunday,17:33:49,TRP112694,3,Powai,Ghatkopar,5.97,229.13
2025-04-27,Sunday,17:34:26,TRP112780,1,Vashi,Ghatkopar,22.16,360.37
2025-04-27,Sunday,17:34:51,TRP112819,2,Churchgate,Juhu,16.67,343.09
2025-04-27,Sunday,17:38:23,TRP112726,2,Navi Mumbai,Airport Terminal 2,20.15,342.3
2025-04-27,Sunday,17:38:50,TRP112704,1,CST Station,Navi Mumbai,25.15,358.03
2025-04-27,Sunday,17:41:39,TRP112734,1,Worli,Vikhroli,19.65,506.56
2025-04-27,Sunday,17:45:12,TRP112759,2,Churchgate,Powai,3.93,84.33
2025-04-27,Sunday,17:52:12,TRP112765,3,Colaba,Borivali,15.23,261.22
2025-04-27,Sunday,18:00:39,TRP112729,1,Airport Terminal 1,Colaba,18.05,260.64
2025-04-27,Sunday,18:03:47,TRP112707,3,Borivali,Ghatkopar,3.61,90.56
2025-04-27,Sunday,18:13:11,TRP112779,2,Bandra,Navi Mumbai,14.82,253.25
2025-04-27,Sunday,18:25:16,TRP112724,1,Panvel,Dadar,2.22,71.13
2025-04-27,Sunday,18:31:23,TRP112782,1,CST Station,Worli,28.29,578.46
2025-04-27,Sunday,18:34:17,TRP112796,1,Borivali,Powai,5.45,111.24
2025-04-27,Sunday,18:38:10,TRP112739,1,Lower Parel,Airport Terminal 2,13.88,216.43
2025-04-27,Sunday,18:47:20,TRP112781,1,Airport Terminal 2,Ghatkopar,20.3,293.98
2025-04-27,Sunday,18:58:40,TRP112716,1,CST Station,Panvel,26.08,665.76
2025-04-27,Sunday,19:01:18,TRP112687,1,Malad,Bandra,17.48,470.31
2025-04-27,Sunday,19:09:53,TRP112700,2,Bandra,Dadar,15.45,283.59
2025-04-27,Sunday,19:11:28,TRP112771,1,Juhu,Powai,14.16,211.03
2025-04-27,Sunday,19:12:21,TRP112705,1,Ghatkopar,Thane,6.37,113.63
2025-04-27,Sunday,19:21:04,TRP112756,2,Navi Mumbai,Malad,24.27,511.38
2025-04-27,Sunday,19:27:30,TRP112802,1,Bandra,Navi Mumbai,7.02,126.76
2025-04-27,Sunday,19:34:00,TRP112692,4,Ghatkopar,Chembur,21.61,342.12
2025-04-27,Sunday,19:36:45,TRP112685,1,Thane,Worli,15.84,230.13
2025-04-27,Sunday,19:40:08,TRP112720,1,Malad,Colaba,10.5,404.52
2025-04-27,Sunday,19:41:26,TRP112735,1,Worli,Borivali,7.85,191.71
2025-04-27,Sunday,19:51:48,TRP112813,2,Mulund,Lower Parel,10.72,292.74
2025-04-27,Sunday,20:03:37,TRP112722,1,Bandra,Malad,6.82,125.37
2025-04-27,Sunday,20:03:47,TRP112760,1,Andheri East,Navi Mumbai,30.97,483.74
2025-04-27,Sunday,20:10:39,TRP112778,1,Panvel,CST Station,4.83,137.91
2025-04-27,Sunday,20:11:22,TRP112785,1,Bandra,Thane,21.62,368.44
2025-04-27,Sunday,20:15:23,TRP112727,1,Goregaon,Andheri West,7.87,142.69
2025-04-27,Sunday,20:16:09,TRP112690,2,Lower Parel,Juhu,20.64,438.12
2025-04-27,Sunday,20:17:07,TRP112698,3,Goregaon,Powai,25.09,464.66
2025-04-27,Sunday,20:22:31,TRP112738,2,Andheri East,Worli,24.99,351.11
2025-04-27,Sunday,20:29:25,TRP112718,2,Thane,Airport Terminal 1,17.56,287.97
2025-04-27,Sunday,20:30:29,TRP112790,2,CST Station,Andheri East,2.27,87.47
2025-04-27,Sunday,20:30:38,TRP112808,3,Panvel,Navi Mumbai,10.6,185.49
2025-04-27,Sunday,20:32:29,TRP112686,2,Panvel,Colaba,15.49,216.39
2025-04-27,Sunday,20:39:41,TRP112784,2,Andheri West,Dadar,20.91,388.76
2025-04-27,Sunday,20:42:49,TRP112777,1,Navi Mumbai,Borivali,15.23,508.65
2025-04-27,Sunday,20:45:44,TRP112805,1,Borivali,Andheri West,20.25,347.05
2025-04-27,Sunday,21:01:09,TRP112772,4,Churchgate,Airport Terminal 2,17.2,286.43
2025-04-27,Sunday,21:14:38,TRP112740,1,Ghatkopar,Goregaon,21.03,316.65
2025-04-27,Sunday,21:29:16,TRP112816,2,Andheri West,Vikhroli,7.87,132.64
2025-04-27,Sunday,21:45:12,TRP112728,1,Lower Parel,Airport Terminal 1,27.23,455.11
2025-04-27,Sunday,22:06:49,TRP112797,1,Worli,Borivali,1.9,68.22
2025-04-27,Sunday,22:12:39,TRP112768,1,Borivali,Malad,10.62,172.1
2025-04-27,Sunday,22:15:58,TRP112693,2,Colaba,Chembur,23.75,516.4
2025-04-27,Sunday,22:28:16,TRP112789,1,Borivali,Airport Terminal 1,21.56,372.24
2025-04-27,Sunday,22:33:25,TRP112774,2,CST Station,Malad,23.99,590.6
2025-04-27,Sunday,22:36:43,TRP112746,4,Borivali,Lower Parel,21.75,318.97
2025-04-27,Sunday,22:37:16,TRP112818,3,Churchgate,Colaba,29.21,389.58
2025-04-27,Sunday,22:45:43,TRP112792,1,Malad,Dadar,2.48,68.91
2025-04-27,Sunday,23:17:29,TRP112794,2,Thane,Vashi,2.17,84.4
2025-04-27,Sunday,23:49:04,TRP112688,1,Kurla,Andheri West,12.15,331.53
2025-04-27,Sunday,23:56:43,TRP112798,1,Thane,Malad,3.51,163.13
2025-04-28,Monday,03:08:47,TRP112826,1,Goregaon,Colaba,17.4,306.97
2025-04-28,Monday,03:15:52,TRP112938,4,Andheri West,Chembur,11.77,230.34
2025-04-28,Monday,04:14:38,TRP112879,1,Vashi,Juhu,7.61,154.94
2025-04-28,Monday,05:14:55,TRP112917,1,Worli,Airport Terminal 2,6.15,137.87
2025-04-28,Monday,05:56:35,TRP112939,2,Navi Mumbai,Powai,6.93,145.15
2025-04-28,Monday,05:56:50,TRP112928,2,Churchgate,Navi Mumbai,31.33,592.69
2025-04-28,Monday,06:08:26,TRP112915,1,Colaba,Borivali,24.77,388.34
2025-04-28,Monday,06:51:18,TRP112846,1,Thane,Churchgate,4.78,174.07
2025-04-28,Monday,07:00:45,TRP112912,2,Juhu,Airport Terminal 1,21.31,541.9
2025-04-28,Monday,07:24:58,TRP112866,1,Mulund,Thane,31.05,642.38
2025-04-28,Monday,07:28:21,TRP112878,3,Goregaon,Malad,14.06,454.31
2025-04-28,Monday,07:31:46,TRP112870,2,Churchgate,Borivali,5.79,106.01
2025-04-28,Monday,07:33:33,TRP112869,2,Bandra,Ghatkopar,18.81,494.87
2025-04-28,Monday,07:55:41,TRP112839,1,Panvel,Borivali,23.93,481.82
2025-04-28,Monday,07:58:43,TRP112897,2,Airport Terminal 2,Dadar,4.64,113.31
2025-04-28,Monday,08:04:13,TRP112934,1,Powai,Dadar,20.71,286.6
2025-04-28,Monday,08:11:35,TRP112896,1,Navi Mumbai,Malad,8.31,180.97
2025-04-28,Monday,08:13:10,TRP112899,1,Juhu,CST Station,9.61,272.98
2025-04-28,Monday,08:16:23,TRP112919,1,Airport Terminal 2,Navi Mumbai,5.01,190.64
2025-04-28,Monday,08:20:56,TRP112880,1,Thane,Juhu,23.73,568.42
2025-04-28,Monday,08:24:50,TRP112918,1,Ghatkopar,Lower Parel,14.92,342.23
2025-04-28,Monday,08:32:44,TRP112840,1,Vashi,Chembur,5.25,120.74
2025-04-28,Monday,08:36:18,TRP112903,2,Bandra,Mulund,18.97,298.84
2025-04-28,Monday,08:50:08,TRP112883,1,Churchgate,Mulund,23.35,409.37
2025-04-28,Monday,08:51:06,TRP112860,2,Dadar,Churchgate,17.56,328.59
2025-04-28,Monday,08:51:11,TRP112843,4,Kurla,Malad,7.38,156.01
2025-04-28,Monday,09:00:01,TRP112837,4,Lower Parel,CST Station,20.43,319.5
2025-04-28,Monday,09:02:14,TRP112908,2,Borivali,Mulund,17.55,242.39
2025-04-28,Monday,09:06:32,TRP112913,2,Dadar,Colaba,20.69,353.13
2025-04-28,Monday,09:13:07,TRP112874,1,Airport Terminal 1,Kurla,30.52,731.51
2025-04-28,Monday,09:19:17,TRP112923,1,Vashi,Borivali,8.49,146.05
2025-04-28,Monday,09:25:11,TRP112832,1,Navi Mumbai,Airport Terminal 1,20.06,276.38
2025-04-28,Monday,09:25:21,TRP112863,1,Airport Terminal 2,Worli,19.19,324.14
2025-04-28,Monday,09:30:04,TRP112911,1,Ghatkopar,Dadar,23.08,540.47
2025-04-28,Monday,09:31:33,TRP112902,2,Powai,Thane,4.7,170.57
2025-04-28,Monday,09:35:27,TRP112865,3,Panvel,Andheri West,23.27,495.58
2025-04-28,Monday,09:41:39,TRP112858,1,Andheri East,Churchgate,29.34,559.06
2025-04-28,Monday,09:44:07,TRP112871,1,Vikhroli,Chembur,4.42,107.42
2025-04-28,Monday,09:45:13,TRP112828,2,Navi Mumbai,Dadar,15.07,214.5
2025-04-28,Monday,09:47:47,TRP112850,1,Airport Terminal 1,Bandra,7.77,134.86
2025-04-28,Monday,09:50:03,TRP112894,2,Borivali,Vikhroli,14.1,276.66
2025-04-28,Monday,09:50:37,TRP112873,1,Thane,Churchgate,12.5,184.94
2025-04-28,Monday,09:51:34,TRP112849,1,Andheri East,Ghatkopar,7.04,127.07
2025-04-28,Monday,09:55:09,TRP112829,3,Chembur,Borivali,13.29,353.31
2025-04-28,Monday,09:56:01,TRP112900,1,Churchgate,Panvel,10.55,175.8
2025-04-28,Monday,09:58:13,TRP112921,1,Malad,Borivali,18.97,319.46
2025-04-28,Monday,09:59:38,TRP112881,1,Powai,Navi Mumbai,12.98,268.83
2025-04-28,Monday,10:16:54,TRP112924,2,Vikhroli,Chembur,6.67,141.81
2025-04-28,Monday,10:30:22,TRP112852,1,Powai,Mulund,6.11,131.65
2025-04-28,Monday,10:43:14,TRP112867,1,Airport Terminal 1,Vashi,5.34,114.25
2025-04-28,Monday,10:46:27,TRP112864,1,Andheri West,Colaba,21.65,457.02
2025-04-28,Monday,10:53:53,TRP112888,2,CST Station,Andheri West,15.29,346.67
2025-04-28,Monday,11:12:55,TRP112862,2,Powai,Kurla,2.95,116.7
2025-04-28,Monday,11:30:34,TRP112940,2,Mulund,Chembur,18.8,407.0
